"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73"
"turtle",-0.0121990437586384,0.0370640867670493,-0.0735775279098127,-0.0801054887564479,-0.0387301208406966,0.10748836196692,-0.0490845061245108,0.0990235512292247,-0.0102366554028823,-0.0124870101911341,0.00979541435239435,0.0979968812157463,0.0176154902055301,-0.0329886552176734,-0.0685015969660331,-0.0290741217676431,-0.0703710493719569,-0.0824627426293471,-0.0423667622046323,-0.0144247281613388,0.0339317975321129,-0.0364701225966296,0.00760110805324967,0.0302838812464918,0.00226099770970897,0.0562128814481718,0.0626881930062563,0.117114114290807,-0.00221203172780303,-0.00581905974416497,-0.0679746294641687,-0.0926972591501743,0.0128084470159901,0.0291094392329661,0.12485396774714,-0.105599933464873,-0.0233097974568739,-0.0842598620467842,0.038051202249836,0.00445501192343837,0.0203318554960402,0.116163030573261,0.0291022024201358,0.146323813682769,-0.047772111413479,-0.121823794629843,0.0454663009743413,0.0079707275290352,0.0736610281028418,0.0137572755074336,0.0857292182052627,0.00796292840422182,0.0909680966127751,0.0625421749618934,-0.0125932677089915,0.0446074053910247,0.030681072428634,0.0836801375854367,-0.0918595912179978,0.0672635458178753,-0.0335364438091242,-0.0218838463811173,0.000704595298747604,-0.0889775551926783,-0.0145238932068515,-0.0804478057264188,0.0478198358945878,-0.107369253391855,-0.0484315270850768,-0.0126642248380297,-0.153715282534748,-0.0244999938787403,-0.115301453195815
"sport",-0.0405050809450211,-0.037326999050683,-0.105456330164348,0.00346914182747102,-0.0435066749590405,0.0182773487123141,0.0463835988929639,-0.110870144903522,0.000829689845531072,0.147408718111183,-0.0289313348597883,-0.0441420351636326,-0.00432801939236049,0.0965256556971844,0.118862536670883,0.0288623341058582,0.0777986322997807,0.0454429522609748,0.0444482760449909,-0.091893611146416,-0.0413954772508321,-0.0453146140744233,-0.01994920380783,-0.0588503882060271,0.0620559699264615,-0.0200920098474043,-0.0138238943838127,-0.0168385239903377,-0.0521627504072232,-0.0872839318396484,0.0815228199378537,-0.025565317323801,0.00612253700966913,0.0165501331298878,0.0356567119803031,0.0414324879689741,-0.102668138736139,0.017491177162936,0.0236450903651834,0.0376058450719909,0.0245849397849352,0.0244497786057518,0.00968988288896668,0.0716331157040152,-0.0996294810177687,-0.00982110376723359,0.0501067949059454,0.024769654788167,0.0243565261116234,-0.056253076714551,-0.054659920456825,0.099641160245367,-0.0198111660146054,0.043555623029312,-0.102342346786243,-0.0899862751123383,-0.0553106629212651,0.0728213815526674,0.0518079813082819,-0.0700609314730388,-0.0253463500111027,-0.061519229372918,-0.0264015039829086,-0.0754856845361391,-0.013877167982684,0.0690847441908007,0.110480944090915,0.0304766211818267,-0.0949601215768537,-0.00526243951896063,-0.171191379342718,0.135888220890775,-0.0655366759814133
"harp",-0.0627434504202042,0.0262051787449989,0.0444461190504752,0.0669948946034841,-0.0307606862932489,0.0276710411517627,0.0916119009883415,0.00435997138201944,0.043739482105294,0.0173002794138282,0.0150708514014619,0.0365021570350587,-0.00260332356507872,0.0453455415797659,0.0950647775545277,0.0835026848306432,-0.121891545891837,0.0552261024072296,0.0388379649837757,0.029058946122336,-0.0792200413651533,0.00528688245968746,-0.0222747910491006,0.0748754114609903,0.0553891514368951,0.0529200310940776,0.100568214974596,0.0245669835830115,-0.0393226573119167,0.0207287226492626,-0.012318661906942,-0.0484520464018948,-0.0113380870991556,-0.110860369117122,0.00782170056833391,-0.00251143804015339,0.0949620876867167,0.157188563181385,0.0321249507119473,-0.0742144663283704,-0.0498439871736593,0.0628354636060375,0.00910896782173222,-0.040547144391746,-0.0645007365076083,-0.0055452882466821,0.038674893261224,0.168637627694793,0.0788550987032106,-0.0191255494627034,-0.0580893265652922,-0.0587761915586745,0.0490314355361424,0.00756716511315926,0.0493939355187559,0.0396819083807865,0.0612854715450696,-0.0420450511040219,0.1179554381195,-0.042216142410012,-0.0201363835402106,0.0462385775127233,-0.0434244202106595,-0.07451667768292,0.0363463587675374,-0.132628670955236,0.0425194456502867,-0.0638721626938967,0.0124889515922758,-0.0829488231307239,-0.055433274888849,0.0603564239251968,0.0331040660277373
"stampede",-0.00511917573127856,0.0147217074913761,-0.0200749127848011,0.0472014338887616,0.0254009330169529,-0.0233852574691584,-0.0371252843752775,0.0224243647128279,-0.0280859314926153,0.124468513573035,0.0890097544121694,0.110133292766071,0.0452068691833489,0.0956043962140914,0.0396803342942672,-0.034229236224131,-0.0573502624216083,0.0563277793884102,-0.196953338555994,0.0137894292175379,-0.0309120169330935,-0.0230407589657648,0.0201724872813548,-0.0512079477114146,-0.0459676398990383,-0.0242526592529333,-0.125439465145471,0.0133490188787269,0.0878896197845063,-0.0187089885452456,0.0513695755280649,0.0344668171657974,-0.0747682160045552,-0.0754620020057492,-0.0602822485070867,-0.0113498489819813,0.0530939984783228,-0.00305982176896751,0.115644940686482,0.0322319139923424,0.0128371917467907,0.0411101362116971,-0.00103411638261264,-0.0604496735146723,-0.0346320055791525,0.000308057929220465,-0.0300454932406759,0.094378323084945,-0.0436698042273466,-0.0604899804760472,0.0725887918609363,0.00162628186809368,-0.00225774980331661,-0.0232310591175939,0.0182811763312144,0.0057837758910775,0.0128495803559267,0.00569519736956247,-0.0148602889370393,-0.0239394725764181,-0.0211754484696801,0.00400859249746874,0.0437258068320694,-0.0577638874520845,0.0606962374468602,-0.000715613852235924,-0.0455590937453067,-0.06970880934976,-0.00237551336864433,-0.00531393730657925,-0.0448495254437057,-0.000266688030363119,0.00771550392670547
"cyclone",-0.057143641307243,0.0920001040665146,-0.0275991778189833,0.0477595140230948,-0.0596785968171242,0.031588863593617,0.0728158836505394,-0.0375041962733774,-0.00918858490718608,-0.0938299001255895,-0.0584749444173567,0.0594659946297899,0.0015286189995786,0.0283236139069633,0.124238528688368,-0.0683598603587231,-0.0139068088293824,-0.0226890045101675,0.00563124928079085,0.0571371241443593,-0.102216822667373,-0.0895954878390485,-0.030683325165659,0.0156402932650013,-0.00303006296659972,-0.0315501340485283,-0.00589761573001745,0.0191367701697936,0.00464897835253438,0.0582832028928733,0.0128330561931879,-0.187358401977835,0.13252278488953,0.0534133519824515,0.0482070778660159,0.0267775079621826,-0.048214232583132,0.0734170461012127,0.0761065407192439,-0.0636134603905695,-0.0372128164750761,0.0149604909286234,-0.029321175431537,0.00735270957182235,-0.0110908202418827,0.0193567625493008,-0.012811415271881,0.0326663794194824,0.0833400455065516,-0.0366669520804014,0.000807101868998247,-0.100479368645423,-0.0156981297215168,0.00818005568650655,-0.021163130938051,0.0113792685893821,-0.0397509028600366,0.0394913055968482,-0.0330262913209465,-0.00217968799077804,0.0281314570305731,-0.0190354197128167,0.0447179888972455,-0.0182203157154207,0.0127324772587793,0.030826360037599,-0.0395120265647923,-0.0256931746297338,0.0111207430490437,-0.047452386945423,-0.0464790683485617,0.0458484465208063,0.0206105290843581
"group",-0.0969819604304596,-0.0119302036269261,0.00263433314524688,0.0530643928621932,-0.0383085817179299,0.0260433882466578,0.0634238244439175,-0.021626783014459,-0.0435580211304953,-0.0130646663539004,0.0350644001650203,-0.0727161850923724,0.0913902409612716,0.0153087509974668,-0.00490772708738178,-0.127811250635403,0.0851578775883843,0.088098854068712,0.00695909337163437,-0.037212169344753,0.0356541364630607,0.0230416842393438,-0.0221053715488872,-0.0182932312266576,0.0324446475863271,0.0225218883424343,0.0495492601685133,-0.101987380659116,-0.0175552030536396,0.0313061034903528,-0.0365901196011426,-0.0121090180112324,-0.0315372627922088,-0.0729548831923899,0.0312485126411187,-0.0827390029384738,0.0607619047123088,0.00573958303471071,0.00785512077062945,-0.00256278269975766,0.0570017347937091,0.0307641521750666,0.0837097575629746,-0.0845478188661574,-0.0338963523201666,0.0670514169521407,-0.0120214425375275,-0.0278887941120931,-0.103304093975188,-0.00627054291827898,0.0437755372350068,0.0624165955635609,0.0870687693828026,-0.0167726600778994,-0.131693130036373,-0.014250926396751,0.15072122579241,-0.0804585057429073,0.0981561018011163,0.0663105899629401,0.0134068100400618,0.0419372510486836,-0.0353653699761347,0.0763588696334687,0.0300930775468182,0.0191987460347698,0.0143108370252754,-0.0461212336029591,-0.0250719381688915,0.00347465250278877,0.0478416155627776,0.0756913540680365,-0.0506676752933634
"darkness",-0.0163340833661114,0.10486211912647,-0.0505058523430692,-0.0531849553960322,-0.098357746900282,-0.0343630673190073,-0.116996415880063,0.0233428396229364,0.0542218461529155,0.0200549039957985,-0.0695356566363329,-0.00669553668615488,0.00102979750083549,-0.0525580596615123,0.031760999106891,-0.0107723604679658,-0.0139143354953508,-0.0607946106331055,0.052028175750403,-0.0177467291467736,-0.0685747249464727,-0.01629971619698,0.0247625200820084,-0.083601381453072,-0.101394384708572,-0.000384259245180366,-0.0528086068659337,-0.0143711306208802,0.038477867968033,0.101265113196914,0.0195767026869524,0.0412093320689884,0.0228012390818265,-0.028459160456563,-0.162412036621016,-0.00884052797727654,0.0728931855815853,-0.0216652278735104,0.0902337809212529,-0.0389179426382,0.0143333388959365,-0.0193385507192992,-0.0111696063645098,0.0423277388654422,0.099928637254231,-0.041977770276693,0.00382224659228176,0.0569371032209622,0.00970550961267363,0.0452804184637725,-0.0163872228942109,-0.118978112065305,0.0174915496040698,-0.0305405415926559,0.0558004910867738,0.0225170457513,0.0472965182252417,-0.106229399437597,0.123558246726941,-0.0605591687192588,-0.0291436897244352,0.0563240299286868,-0.024877800917298,-0.0952269823675758,-0.0802579877027795,-0.0255716211803701,0.00793668614652976,-0.0158711374185912,0.0724133058544472,0.00414676675311688,0.02131957753486,0.0452985320354346,-0.0764071282827497
"arm",-0.0530076860294666,-0.017246142020885,0.0355272164517437,0.04267950205653,-0.0387705977254208,-0.0108678821354859,0.00873776821890736,0.102170602020537,-0.0293472211831629,0.030822307201798,-0.12110669172538,0.0107627869335892,-0.0490466476185201,-0.072697002595765,-0.0183562712500065,-0.034945497203899,0.0216159971466579,-0.0738550002212105,0.0577194215843741,0.00656654202033893,0.105399191937295,0.100785274109402,-0.00235869740915934,-0.021779564289931,-0.0121198662691992,0.113821521719181,0.0132643450296391,0.0890837791768756,0.000967027349656529,-0.093408276728897,-0.0107599888711049,-0.0257553476674627,0.100161072396614,0.0210777190738674,0.0474474938218195,-0.0143248657020547,-0.00308421660605588,0.0410224248646523,-0.0870813986782545,0.0381526429460058,-0.0907652037688792,-0.0519557124356772,0.0248557267297289,0.0172446380841124,-0.0235600669088713,-0.0651829424166786,-0.0751674012495411,-0.0745763289980307,-0.000909377506180142,0.0341434491150635,-0.0320364129041623,0.124621151659212,0.0040550974186494,0.0835260534789478,-0.0410714083325349,-0.0286001938596917,-0.00403677530834009,-0.100777180317483,0.0323625519271691,0.00426806626175317,0.078042241993516,-0.109351360903008,0.0742740070809336,0.00535595453064988,0.0288100598592493,-0.00652012267650391,-0.0429363557473339,-0.0434148859376518,-0.0156668834108583,-0.0879770406561819,0.0581606054995207,0.0385218725133066,-0.0780599297858942
"analogy",-0.0237650850704503,0.0202987295070037,-0.0318927087666691,0.0945000326954904,0.110070807094746,0.0181787379843712,0.0122023482253573,0.103401494964422,-0.0737815167386162,0.0635138578066115,0.0235465053096302,-0.0108277085359921,0.0467467645627241,-0.0129904825291678,-0.0967446906620627,0.0417333034528337,-0.0412865744220838,0.0619995622834633,-0.0518311500698282,-0.0604382583974257,0.00474982959112897,0.011265673245196,-0.0578359528981448,0.0110184657731705,-0.0248937354350321,-0.11542847237969,0.0196609278867376,0.0189753905155365,-0.0814861467284043,0.065397270594238,0.0743183239367554,-0.092471814077416,-0.0609604115436522,-0.0103660131520461,-0.132935396249644,-0.0022856155623686,0.0142903636194966,0.0288406745257266,-0.120612493701681,-0.02796117271766,-0.0833999245364362,0.0615906534922699,-0.0252153863001303,0.0952560976248744,0.00323553203546281,-0.0625509928158885,0.0104935750272248,-0.0437625902365214,0.0214701352506844,0.072633123958926,0.0945552306843042,-0.0875163623052148,0.0290935483961996,-0.128489168300839,-0.0460150218047682,0.0825954228814514,0.0773717932795206,0.00319797263690821,-0.0728578132896144,-0.0441499563967107,-0.00959855307459867,0.00878401093582722,0.0950450260507719,-0.0370165308910184,0.0847242688092315,0.0591374194748767,-0.110602766168829,-0.0370957760751625,-0.00711279003160618,-0.105154743734898,0.158340404077593,0.70881856299857,0.0121252060949939
"bribe",-0.0442700786528084,0.0569388255977958,-0.0140844629766808,0.136829209273147,0.0851568502982838,0.0146828105809464,0.102870115681086,-0.0752079462832528,-0.0462607789583433,0.0246752578421338,-0.0262204687909029,-0.0377677232732805,-0.134527944729116,-0.00943926164828413,0.0155193294658877,-0.048327526569735,-0.0409250325045849,-0.0528680170342081,-0.023623580638005,0.0224587215772256,-0.0848262582046524,-0.0288828231702624,0.0166676982415491,0.0498760520528141,-0.0376781552219797,0.0976963323949364,0.0771842485131984,0.0485650145125788,-0.00199054103509151,-0.000385162139542116,-0.0550403664132617,-0.0409923902654346,0.00256958593391619,-0.158185244533596,-0.0631760618090773,-0.0766704488145809,-0.0789108497648993,0.00372754786055651,-0.00154605154750412,0.0279343255078774,0.017291183391599,-0.0289244753742758,-0.0186692931960222,-0.00889363146179373,-0.064503215428615,0.00669874772069131,-0.000515617100381349,0.00701302692031349,0.0827251802478035,0.0488525091432273,0.00279829087435077,0.0167687222155577,0.0575065005007738,0.00297800748785893,0.0620675021181322,0.0397410863926777,0.00451622210117442,-0.00114726002236976,-0.040853037677781,-0.0314475126690499,-0.0372813639082325,-0.012664832209096,-0.103594807289976,0.0112537114616559,0.0847261898259417,-0.0181289436348191,-0.0205283116313101,0.100026803243453,0.0627689058817592,-0.0945877763352334,0.0800957928391471,-0.0571774186463247,0.0528957637642514
"boy",-0.0762322670867083,-0.0371008122716174,0.0421914146649417,0.0166904107971046,0.0309532019476442,-0.0744939633638096,-0.0497907383976505,-0.00261315166660441,0.0106219605680814,-0.00841004295532272,0.023274683045786,-0.0363388772933133,-0.0338685716212438,-0.0650803243622908,0.0822664545734099,-0.0536316028638586,-0.0577329138914365,0.0552878540894975,-0.0274637409591809,-0.111305452407573,0.0422906167791051,-0.0233906668215682,0.0139830312713554,-0.0519151024018272,-0.0979367401423888,-0.0322109771697984,-0.0281277468337332,0.0230910232520059,0.0367538575914542,-0.048243263664323,-0.00899815028731378,0.0520307543611546,0.0304205832563555,-0.00755812105908285,-0.0689533370825614,0.0664786078786446,-0.121154620493152,0.159150609950191,0.0338971827650629,0.0745869523390382,0.011882508741701,0.00188012770284911,-0.169348806848863,0.0228493767631005,0.0633105748360253,0.017096732626954,-0.0575025639911014,0.0935208370519701,-0.0309239777648924,-0.00172577204435789,0.112222497140112,0.0704706508367699,0.0162889225456814,0.0861800706608895,-0.0954126891112528,0.0273105162451916,-0.0330995166754649,-0.0400156868248966,-0.0386054953257564,-0.0463049372143043,-0.00701511950607841,0.0564128538249716,0.0947695974120843,0.0482183630640429,0.00343924031153848,-0.0489408733552012,-0.0522110018547658,-0.0617427948192216,0.0116227003141965,-0.0166462930969777,0.0353283424105528,-0.0446458363268673,0.0126761003220933
"freedom",-0.065880226606483,-0.0461999976113423,-0.0732257283833791,-0.0742196983385714,-0.0532973208010198,-0.00381988727735526,0.0149867195370222,-0.0482892670980995,0.0357311462247138,0.077843172701481,0.0610483542534566,0.00817866609053479,0.0531918850161479,-0.00517937977419055,-0.0706897891079341,0.0236697934268379,-0.0388961547750502,0.00875139044303042,-0.043454918199773,-0.080200470924555,-0.0694673751305055,-0.0217201923282057,-0.0275811549783105,0.0173839659199414,-0.0930275435411177,0.0529666821366535,0.00283304665847098,0.0493952771039364,0.00847803594524198,-0.0448154043476083,0.018536191734639,-0.0396022476324459,-0.0351116940629073,0.0504578463169856,-0.0266950551755866,0.0772567024623691,0.025942041279235,0.0196767968996262,-0.068117526126145,0.0402021437280216,-0.0663261425585727,-0.0563878686863748,-0.00846430356684386,-0.101648203441287,-0.0763901143116957,0.0610045602527731,0.00623146884133427,-0.0506468644880943,-0.0877235116553183,0.00667668817063498,0.021118957206777,-0.113546010557009,0.0213917186917412,0.023766512262334,-0.0564952740017253,-0.00184305781056723,-0.0576641569501339,0.00770029278873202,0.0579057698171515,-0.00456666684364959,0.0483609210916062,0.0279765209439315,0.0833813122430336,-0.0254501322573682,0.00586552981738251,0.0440773736947093,-0.0138883672608796,0.0620999356075082,-0.00783644722498786,0.0808422333194883,-0.0145118471916686,-0.0248347304657613,-0.0483803812522303
"hygiene",-0.0449324613630785,-0.0354235275565896,-0.0554541619653039,0.0850883870148751,0.0786221126068664,0.021980910425007,-0.048185449431699,0.0632387551777923,-0.0815070562911526,0.0500504886366776,-0.116468793231404,-0.0228679011646947,-0.00138496277650659,0.0411105811422862,-0.0494182685398622,-0.0268087102668374,-0.0575128131578145,0.0149171119700972,0.113469997431093,-0.00376732552447028,0.0240124349766174,0.0360603097946108,0.0862345637770265,0.00455797842248003,0.09716746486176,0.0164667207420971,-0.1460056945063,-0.0831168054307585,0.0548150179663517,-0.00681663783056032,0.00762079743983509,-0.0526925071696403,-0.018031073390359,0.0985874763701492,-0.090283616119069,-0.000847952510333614,0.0165470776414135,-0.0244577711061425,0.00975901798282129,-0.0255818751673638,-0.0304165946099927,-0.0992282961597166,-0.0155627135386226,-0.0524933713252915,0.0233021668486844,0.0473672065296853,-4.92377212567729e-06,-0.0371940959416825,-0.0164010537550384,0.0176844918524811,0.033938721120317,-0.0526531089970216,0.0912996906392329,-0.0174328446854066,-0.0475937963537176,0.000449251468028655,-0.00696647900181287,-0.00557462731609863,-0.0668040420258643,0.0912207611186645,-0.0691877964952078,0.00577728453117813,-0.0387555571819568,0.0609752359876061,-0.0246612152037464,-0.0779486913617633,-0.0485709645539272,-0.0377716604635039,0.16140028889307,0.0163674749562649,0.00585478810668771,-0.0492592800906374,-0.0229096820853383
"coffee",-0.0392893683535931,0.00634408059836041,-0.0273549870008876,0.0599296692326213,-0.11212520553133,-0.159491582830175,-0.0937023118867674,0.00702431775141612,-0.0666672425772148,0.0501985174527626,-0.0184173588263383,-0.0162985348088842,-0.0594955315938219,-0.0314108315934626,0.0535831366365839,0.00820651846200821,0.0740159999108056,0.00409038103509947,0.041133571788889,0.060236065199276,-0.0920423003954181,0.0215685299756335,-0.0180033686825424,0.061777176650861,-0.0270673160441384,0.027098633949266,0.0455026763620838,-0.0264017403400656,0.00204696216266701,-0.0569333713515871,0.0709036128215631,0.00432910736377387,0.0818331426546748,0.0309998174441677,0.024311315178702,-0.0823094363701188,0.0814969846194819,-0.102690648690247,0.0388629584993519,-0.0278073675631192,0.0437552538226006,0.082385863589831,0.0328807289572002,-0.1018884661234,-0.0399822064204911,0.00874158742736613,-0.00188081245120142,-0.0639088852006991,0.0191602787727077,0.0798167522688303,0.0652350730633538,-0.0991617213834362,0.0312396500161958,0.0709558603588596,0.0211611372199053,0.119871885504671,0.0376463299890345,0.00144835159735939,-0.0121631267381668,0.0617816480268465,0.0733146185959546,0.0189346696598533,0.0646902630601515,0.0812889890168019,0.085132271158432,0.0461645869392829,-0.0355864908047209,0.134731697926705,-0.0282661979896438,0.0362570700733797,0.00530305201452505,0.0606670863119695,-0.0148206983428986
"foot",-0.0492450824884495,0.0014851027251382,0.0198957560201711,-0.0832865484226767,-0.0910106789090553,0.00351286152642242,-0.0288264329060228,-0.117260353427808,0.032401325819595,0.0237656974617666,-0.0647059043942117,0.0129666799561676,-0.0199404349864373,-0.00937069512799955,0.093109360842297,0.1265093259736,0.0381026916483237,0.0319078567235672,-0.00332763936152137,-0.0895723385200052,0.0625516149975959,0.0736275959460422,0.0724397627222746,-0.0299495322082711,-0.0106981307584335,0.0163638226915226,-0.0199588973565307,-0.0300087114833061,0.0215023415056819,-0.0592733073773209,-0.0939530299712511,-0.0324228571057971,-0.0053813131581628,-0.00645856011107815,-0.0839486038212628,0.065638069233689,0.0502959816570988,-0.0249750128157133,0.0986030466319541,-0.0114402978248149,-0.0153907824535998,0.00616616801775747,-0.0372579226532929,0.173038735011567,-0.0595384587622306,0.0620537260161462,0.0599618354050176,0.0068429074602732,-0.0572540886834828,0.00673255006695788,-0.0130999320741881,-0.0319597135764976,0.0203477412752631,-0.0731013618828003,0.00382996319290678,0.0279951583847305,0.10565116283176,0.0537788142718091,-0.0130976873674702,0.00648171286616722,-0.0457771275044678,0.148445552617572,-0.167124482040406,0.0142082552715683,0.0642294111649437,0.00184371903724897,0.0375856529770738,-0.01115366226519,0.0332953674008784,0.0888501597135976,0.0186287277183424,0.0331961804971222,0.0291469364364147
"plant",-0.00772349567758701,0.0194448761081919,-0.0867256918543568,-0.0195574950416503,0.0252217003451498,-0.0083815951521967,0.0395749324859143,0.0695241273827652,-0.0717567148443806,-0.0715002389090584,-0.033565321018482,0.0135380728513394,0.0272148195780971,0.0218190719888831,0.0457064781887654,-0.00444202676188479,-0.081256759745437,0.0800537853157502,0.124622310169162,0.000809432581687288,0.0520921548005697,0.0816421227454362,0.0934604852465453,0.0364439669340017,-0.0921053810631156,-0.0465178014809277,0.123348351888385,0.00894735298453367,-0.0477873351850129,0.0101167416571049,-0.0972539213671416,-0.0581173472891393,-0.0776455567116329,-0.0281971265957675,-0.0380779885694361,0.0357160140583736,-0.0522447131458656,0.0737764934263084,0.00637254214023552,-0.105728101269049,0.0390922367257436,0.0666565439107175,-0.0509485280723078,-0.0202740162245389,0.0683580597681259,0.0363505232253373,-0.0411375166682445,-0.0388837311619347,0.036235917716419,0.0357548853534009,-0.0638065799560747,-0.0083308643139508,-0.0616450273495671,-0.025612192207511,-0.053051224337766,0.135878748661327,-0.0926646764207519,0.0482720470813094,0.0683652927203909,-0.045198670690259,0.10828138046234,-0.0912918183310519,0.0380997839938006,-0.0535966110271754,-0.172045224865389,0.0108630087954948,0.053300479359139,0.0623227947007653,0.0489097053190294,0.122570406772565,-0.0258622269818461,-0.00206814813402825,0.0900050289004718
"basketball",-0.0329244649446149,-0.0454961792658915,0.13618739463994,0.0262994920701049,-0.0167388330288297,-0.0260503000581576,-0.00550737343644456,-0.0447151310236263,0.0250878698070108,0.129178708546464,-0.00150086858339266,-0.071547064517295,-0.0140501916725797,0.0402500573516698,-0.0203959295491728,0.0655570863784616,-0.0128540740762421,0.0263152427953006,-0.0583351885966046,0.0586373074612518,-0.02951860672587,0.0789186170721252,-0.019426216335302,-0.0350078245425003,0.0244938134913114,0.0058602155491943,-0.00774593496656026,-0.0885409031087163,-0.022105221637699,0.024498044235738,-0.00420816841977623,-0.00549986518049835,0.120396980883559,0.00863454336077259,-0.0436607002633755,-0.0183189702970456,0.0669059610167233,-0.00838462713899933,0.0328674667086022,-0.054991753281324,0.0236575415552912,0.0589254726466859,-0.0732972471934992,0.00532953940295271,-0.0421146067217246,0.0347263237756476,-0.0149261640946146,-0.00251782040649305,-0.0885192435091415,-0.0450881819907652,-0.0515004206272414,0.105575772037273,0.132991135815679,0.0250861985809988,0.110307529203258,0.0586760600579057,-0.0339095032888524,-0.0702073006990362,0.0108654368425719,0.0501965216308797,-0.0251566363636807,-0.0998682791981031,-0.0637796597567001,0.00550706757062803,-0.00414883734031956,0.0927725455204715,-0.0133614641912343,-0.148752859129646,0.042951953110817,-0.0642278142000411,0.065423975341332,-0.0211394459803506,0.0409342764524352
"tribute",0.00171730273677474,0.034987699632779,-0.0362829092904995,-0.0201470250088084,0.0492380280000281,-0.0548793080380511,0.135888063204076,-0.073905291569631,-0.00100385822034847,0.0163078305738547,-0.0154218313831741,-0.00417548282375238,0.0738627365603158,0.0887407487010723,-0.0924548922245876,0.106237357107876,-0.062187646669537,0.0171710032122393,0.0722302035193285,-0.0260401686857247,0.0206577888053358,0.0114325884716311,-0.0380280715320894,0.0765033167220156,-0.00174600266567481,-0.0845046002348699,-0.121389520633872,0.081129687833795,0.0556645329232513,-0.107698085775461,0.0335678417781278,-0.0124529711953927,0.0659328227809153,0.0146954962553006,-0.0235030091778526,0.0454498151068188,-0.0286019068099091,0.179863552337389,-0.0420242004998497,-0.0152886748437284,-0.144936311015675,-0.0242312545311986,0.0723892041592463,0.0358623954627299,0.038413639678563,-0.0057378614187546,-0.0560861592613954,-0.041464095364437,-0.0689206875577747,0.00626331599077498,0.00305040565463763,-0.0483474647431164,-0.00892225764228045,-0.0940219244992835,-0.0747391510225929,-0.040118651732178,0.068116294937384,-0.0467856366731244,0.0255219094709124,0.0391262393940707,-0.0159704644218109,-0.0968398304157636,-0.0287610251770133,0.00954413688387116,0.118811015869229,-0.0484875325589374,0.0983216058063311,-0.0581955154095017,0.0698785612161232,-0.0175071198116629,-0.0819845322316126,-0.0269367592970291,0.00696016836204437
"subway",-0.0337701508813474,0.00137716518565666,0.0809161194974657,0.0470992102811927,0.00501026193167613,0.00191697534472329,-0.0812074690737651,0.0899437303690278,-0.0374624945565224,0.0811315674652879,0.0154762456463726,-0.0243718563248421,0.0608747101314148,0.0340857198194492,0.047175967740264,0.0531876181616106,-0.0555070328303642,-0.117326314106372,0.158508909224969,0.00452360731384406,0.0467978795442044,0.04310596346329,0.0153128402650533,-0.101539343468257,-0.0427080396619947,0.127321077392483,0.0320222261213905,0.0886979970555481,0.048450105720592,-0.0171435047694327,0.0628080639401283,0.0331411890666072,-0.0208640079823622,-0.00893119760381304,-0.0821077273922854,-0.0642687570817417,-0.0803637988701618,0.0722923778449556,0.0566772722346101,-0.0308559340990239,0.0169774175883461,0.0448383398300685,-0.0395519090997683,-0.00789847303963707,-0.0205822392711039,-0.01856616516607,0.0801043437942751,0.0895058007203577,-0.0387296140219857,-0.0284367481578101,-0.216901267913943,0.00313508698630495,-0.0370515060692606,0.0765762055576178,0.0215922284806573,0.030585287096492,-0.0104927064318198,-0.109459316168111,0.0461996457976735,-0.0238542311952436,-0.0521089211913935,0.00404613293119645,0.0285334225114516,-0.0647204302406831,-0.0152198602499789,0.030736093053106,-0.0318812680820082,-0.0160128911016565,-0.021147115187162,-0.00987115750820598,-0.0588094686256234,0.0394559853391649,0.0695502592828336
